pattern	constr_id	sent_id	correct_number	form	class	type	prefix	n_attr	punct	freq	len_context	len_prefix	sent	hidden200_batch128_dropout0.0_lr10.0	hidden200_batch128_dropout0.0_lr1.0	hidden200_batch128_dropout0.0_lr20.0	hidden200_batch128_dropout0.0_lr5.0	hidden200_batch128_dropout0.1_lr10.0	hidden200_batch128_dropout0.1_lr1.0	hidden200_batch20_dropout0.0_lr10.0	hidden200_batch20_dropout0.0_lr1.0	hidden200_batch20_dropout0.0_lr20.0	hidden200_batch128_dropout0.1_lr20.0	hidden200_batch128_dropout0.2_lr20.0	hidden200_batch128_dropout0.2_lr1.0	hidden200_batch20_dropout0.1_lr10.0	hidden200_batch128_dropout0.2_lr5.0	hidden200_batch128_dropout0.1_lr5.0	hidden200_batch20_dropout0.0_lr5.0	hidden200_batch128_dropout0.2_lr10.0	hidden200_batch20_dropout0.1_lr1.0	hidden200_batch20_dropout0.1_lr20.0	hidden200_batch20_dropout0.2_lr10.0	hidden200_batch20_dropout0.1_lr5.0	hidden200_batch64_dropout0.0_lr20.0	hidden200_batch64_dropout0.0_lr1.0	hidden200_batch20_dropout0.2_lr20.0	hidden200_batch20_dropout0.2_lr1.0	hidden200_batch64_dropout0.0_lr5.0	hidden200_batch20_dropout0.2_lr5.0	hidden200_batch64_dropout0.1_lr10.0	hidden200_batch64_dropout0.0_lr10.0	hidden200_batch64_dropout0.1_lr1.0	hidden200_batch64_dropout0.1_lr20.0	hidden200_batch64_dropout0.1_lr5.0	hidden200_batch64_dropout0.2_lr1.0	hidden200_batch64_dropout0.2_lr20.0	hidden200_batch64_dropout0.2_lr10.0	hidden200_batch64_dropout0.2_lr5.0	hidden650_batch128_dropout0.0_lr10.0	hidden650_batch128_dropout0.0_lr1.0	hidden650_batch128_dropout0.0_lr20.0	hidden650_batch128_dropout0.0_lr5.0	hidden650_batch128_dropout0.1_lr10.0	hidden650_batch128_dropout0.1_lr1.0	hidden650_batch128_dropout0.1_lr20.0	hidden650_batch128_dropout0.1_lr5.0	hidden650_batch128_dropout0.2_lr10.0	hidden650_batch128_dropout0.2_lr1.0	hidden650_batch128_dropout0.2_lr20.0	hidden650_batch128_dropout0.2_lr5.0	hidden650_batch128_dropout0.4_lr10.0	hidden650_batch128_dropout0.4_lr1.0	hidden650_batch128_dropout0.4_lr20.0	hidden650_batch128_dropout0.4_lr5.0	hidden650_batch64_dropout0.0_lr10.0	hidden650_batch64_dropout0.0_lr1.0	hidden650_batch64_dropout0.0_lr20.0	hidden650_batch64_dropout0.0_lr5.0	hidden650_batch64_dropout0.1_lr10.0	hidden650_batch64_dropout0.1_lr1.0	hidden650_batch64_dropout0.1_lr20.0	hidden650_batch64_dropout0.1_lr5.0	hidden650_batch64_dropout0.2_lr10.0	hidden650_batch64_dropout0.2_lr1.0	hidden650_batch64_dropout0.2_lr20.0	hidden650_batch64_dropout0.2_lr5.0	hidden650_batch64_dropout0.4_lr10.0	hidden650_batch64_dropout0.4_lr1.0	hidden650_batch64_dropout0.4_lr20.0	hidden650_batch64_dropout0.4_lr5.0
R__VERB_NOUN_CCONJ_PART_VERB	2	3	plur	входят	correct	generated	""" В скорости с тем , что устремились авиакомпании , поразил автомат , танковые войны просто согласились на свои технологии и не"	0	True	4576	6	22	""" В скорости с тем , что устремились авиакомпании , поразил автомат , танковые войны просто согласились на свои технологии и не устанавливают их спасать ни под какой цикл "" , - задерживает английский обладатель , погибший вернуться правовым . <eos>"	-9.66194	-9.37039	-8.33474	-8.02157	-9.49295	-10.0431	-9.73569	-7.87854	-9.81106	-9.63478	-8.61302	-9.12617	-9.74417	-9.69743	-10.0049	-8.25358	-10.547	-10.9014	-9.23114	-9.7828	-8.60381	-8.79162	-8.09878	-8.77497	-10.3366	-8.61568	-10.1655	-9.12939	-8.93771	-9.61909	-9.29731	-8.48592	-7.69568	-9.99717	-9.60756	-10.4649	-11.2958	-8.05123	-10.8138	-11.7725	-9.98371	-9.88244	-10.4228	-10.5175	-10.6335	-10.7909	-10.1114	-9.93658	-9.53483	-9.82221	-10.8984	-10.3205	-10.6122	-10.3217	-11.3881	-9.9416	-9.26607	-9.26635	-9.0297	-9.21123	-9.17189	-10.2874	-10.2868	-10.3673	-10.3474	-9.49155	-9.2643	-8.51481
R__VERB_NOUN_CCONJ_PART_VERB	2	3	plur	входит	wrong	generated	""" В скорости с тем , что устремились авиакомпании , поразил автомат , танковые войны просто согласились на свои технологии и не"	0	True	5686	6	22	""" В скорости с тем , что устремились авиакомпании , поразил автомат , танковые войны просто согласились на свои технологии и не устанавливают их спасать ни под какой цикл "" , - задерживает английский обладатель , погибший вернуться правовым . <eos>"	-9.99237	-9.88685	-10.6019	-10.6799	-10.2153	-10.5072	-11.1858	-8.91498	-9.2014	-11.1428	-10.5611	-9.34526	-11.4435	-10.6547	-10.8397	-10.274	-11.4394	-11.8773	-7.9982	-9.83265	-10.3718	-11.5405	-10.6233	-8.93196	-11.4169	-10.133	-11.1832	-10.5494	-12.0122	-11.6487	-10.2575	-10.7364	-8.83897	-10.2152	-9.97187	-11.2573	-13.1196	-10.3916	-13.2892	-13.2595	-14.0946	-10.0212	-12.4485	-13.2282	-11.7837	-11.7782	-12.7982	-13.1053	-12.5694	-10.9511	-13.1875	-10.9872	-11.8688	-11.4748	-13.0173	-11.4611	-11.889	-10.2934	-12.3003	-11.723	-13.515	-11.4356	-14.1218	-12.7774	-12.497	-10.3583	-11.5496	-10.9928
L__ADJ_ADJ_NOUN	66	4	plur	долей	correct	generated	Ранее багаж избирательных сорока заклинаний ненадолго бы фиксирует , что расчет свободен противостоять во обеспечении сталинских спортивных гос - коротких	0	True	625	4	20	Ранее багаж избирательных сорока заклинаний ненадолго бы фиксирует , что расчет свободен противостоять во обеспечении сталинских спортивных гос - коротких катастроф , что на части благоприятной и той же дореволюционной голландской производительности нуждаются корпоративные неблагоприятные давления , как в реформе последних сетей , так_и в отрасли тонны миграции , и внезапно не свести , что левые трещины родились в постели должностных поясов . <eos>	-8.51216	-10.6477	-10.2768	-7.51917	-9.78938	-10.5541	-8.08399	-7.75248	-10.0943	-12.8012	-10.9736	-10.6378	-10.9041	-11.0641	-11.7422	-9.45168	-11.3961	-9.91059	-10.2397	-12.6346	-13.6979	-8.35064	-10.0431	-8.44798	-10.4492	-9.92013	-11.143	-12.3538	-10.1481	-11.8159	-12.216	-11.1123	-10.7994	-10.971	-11.8692	-11.724	-11.6296	-9.15527	-9.30779	-10.1043	-7.9675	-9.99457	-12.7525	-12.3691	-9.72127	-10.1659	-10.0958	-10.5797	-9.4373	-9.57605	-10.2944	-11.0937	-8.81488	-8.36054	-10.8014	-12.4779	-11.5492	-10.3044	-9.02223	-11.3701	-9.87541	-9.67692	-11.6036	-11.2953	-9.85797	-9.86753	-10.0302	-10.2109
L__ADJ_ADJ_NOUN	66	4	plur	доли	wrong	generated	Ранее багаж избирательных сорока заклинаний ненадолго бы фиксирует , что расчет свободен противостоять во обеспечении сталинских спортивных гос - коротких	0	True	872	4	20	Ранее багаж избирательных сорока заклинаний ненадолго бы фиксирует , что расчет свободен противостоять во обеспечении сталинских спортивных гос - коротких катастроф , что на части благоприятной и той же дореволюционной голландской производительности нуждаются корпоративные неблагоприятные давления , как в реформе последних сетей , так_и в отрасли тонны миграции , и внезапно не свести , что левые трещины родились в постели должностных поясов . <eos>	-12.367	-13.6446	-12.8454	-11.3266	-12.2905	-11.9119	-11.9315	-11.1149	-12.9763	-14.5146	-13.425	-11.4304	-14.2271	-12.0818	-13.0879	-15.2471	-12.189	-11.8653	-12.2401	-14.6904	-13.1179	-13.0476	-11.8075	-14.1258	-13.0432	-14.103	-13.6015	-13.0192	-14.3363	-12.9873	-14.5224	-13.7438	-12.6985	-12.6917	-13.6841	-14.085	-15.7568	-10.7646	-14.7368	-12.7917	-13.0914	-11.3851	-15.3005	-19.0981	-13.5228	-12.7235	-16.8921	-12.9418	-13.8039	-10.9907	-13.0034	-12.5663	-12.9234	-9.46463	-13.413	-17.279	-12.6579	-13.6746	-13.1828	-15.7705	-13.3376	-10.8385	-15.7789	-15.7709	-13.9345	-11.3805	-14.4796	-12.5297
L__ADJ_DET_NOUN	1	9	sing	обещание	correct	generated	Все они настаивали свой флот географически - из плохих длительных революций , применительно в финансовое и то же	0	True	541	4	18	Все они настаивали свой флот географически - из плохих длительных революций , применительно в финансовое и то же одобрение . <eos>	-8.72453	-10.6943	-13.9989	-12.7391	-8.90837	-9.12764	-14.4944	-10.2169	-12.6202	-12.0388	-9.85245	-10.2133	-7.77591	-9.41377	-11.0356	-7.53112	-11.3427	-9.87633	-11.8438	-8.81918	-10.5517	-10.307	-9.16091	-8.96802	-12.447	-10.3456	-9.96799	-11.3255	-12.5084	-8.6124	-11.9041	-10.2142	-9.94272	-12.902	-7.76758	-12.4644	-12.1858	-11.189	-10.043	-9.24441	-11.6056	-12.6318	-9.3159	-12.2162	-14.0073	-10.0087	-10.5226	-13.5344	-10.2038	-11.3953	-11.865	-8.98532	-11.3931	-14.2706	-11.6421	-11.3017	-9.1347	-12.3261	-10.1855	-7.77095	-11.4891	-10.8733	-9.57605	-9.04258	-10.8258	-11.4519	-10.9297	-11.3807
L__ADJ_DET_NOUN	1	9	sing	обещания	wrong	generated	Все они настаивали свой флот географически - из плохих длительных революций , применительно в финансовое и то же	0	True	300	4	18	Все они настаивали свой флот географически - из плохих длительных революций , применительно в финансовое и то же одобрение . <eos>	-15.0725	-11.756	-18.3457	-15.5621	-12.3343	-12.1542	-15.6203	-10.6351	-19.7166	-14.814	-13.1765	-13.0171	-13.2724	-13.2921	-16.5175	-11.8972	-15.5888	-14.5768	-16.3499	-14.2569	-14.8129	-17.8284	-12.3278	-14.9356	-16.3186	-15.3845	-14.8235	-13.9598	-16.387	-14.1146	-16.6002	-16.5857	-13.8813	-19.0749	-12.7503	-16.0263	-12.5552	-13.6498	-13.135	-13.423	-18.4999	-15.9937	-18.0334	-16.7082	-20.7035	-15.2557	-14.1817	-18.8166	-17.0692	-15.4706	-19.7165	-16.3594	-19.2296	-17.6658	-17.3372	-15.9105	-20.0813	-16.1468	-17.0394	-15.2581	-17.884	-15.7249	-19.2586	-17.2662	-17.1833	-16.0288	-17.0512	-16.9051
L__DET_ADJ_NOUN	18	5	plur	кислот	correct	generated	Причина замерзает , что козы применяют к структуре о пике , держа на документе своих платных и световых	0	True	230	4	18	Причина замерзает , что козы применяют к структуре о пике , держа на документе своих платных и световых эпидемий . <eos>	-10.9548	-7.11204	-13.9489	-11.6341	-11.0431	-11.2459	-12.0193	-10.3149	-12.1829	-11.7704	-12.5448	-9.92742	-7.6906	-13.3604	-13.3889	-14.1491	-10.9206	-11.2522	-11.5617	-9.38901	-12.3726	-14.8304	-9.39865	-17.4711	-11.4723	-12.0369	-10.968	-12.173	-12.0552	-10.34	-12.9625	-11.2839	-10.9816	-11.3245	-10.4366	-10.0707	-7.6238	-9.47335	-13.0556	-10.6086	-13.637	-8.80422	-16.4224	-7.80064	-13.8256	-8.46782	-11.286	-13.1387	-10.8713	-9.28286	-10.2864	-11.5035	-13.3334	-8.91236	-10.6186	-11.6337	-15.9121	-10.9795	-15.1158	-11.4317	-7.80989	-9.05115	-13.8604	-8.86481	-10.6707	-10.806	-11.0597	-12.067
L__DET_ADJ_NOUN	18	5	plur	кислоты	wrong	generated	Причина замерзает , что козы применяют к структуре о пике , держа на документе своих платных и световых	0	True	364	4	18	Причина замерзает , что козы применяют к структуре о пике , держа на документе своих платных и световых эпидемий . <eos>	-14.6644	-9.41844	-19.9897	-15.6612	-16.8328	-12.8697	-14.9222	-13.3713	-16.0425	-17.1059	-16.4015	-12.678	-11.0684	-15.5061	-17.6	-20.163	-13.6674	-14.1071	-15.8478	-14.6632	-14.5756	-17.5714	-12.7397	-19.6091	-15.8744	-15.1342	-15.6224	-16.1157	-19.9666	-12.5435	-15.7942	-15.1995	-13.5625	-14.6593	-14.2931	-15.9203	-13.2323	-11.0165	-16.4754	-13.3357	-15.5338	-12.7177	-19.3287	-15.871	-18.8202	-10.5933	-16.2597	-15.2584	-15.6092	-11.7385	-16.4843	-15.5994	-17.3881	-11.1791	-12.7571	-14.9184	-23.1989	-13.8688	-16.0915	-17.574	-13.1458	-14.0481	-18.184	-17.2784	-15.5633	-13.2545	-16.2879	-15.9158
L__ADJ_DET_NOUN	33	8	sing	работе	correct	generated	Не будем поблизости добавлять о тех прибалтийских мастерских , которые понравится выяснить на этом опыте , угрожая в юге , что эволюция лейтенанта , который интересуется доминировать животных тем или святым фактам , вдвое , красива быть на арест тоньше той , какая велика , чтобы выделять всех любому и тому же , по странной и той же	0	True	12443	4	58	Не будем поблизости добавлять о тех прибалтийских мастерских , которые понравится выяснить на этом опыте , угрожая в юге , что эволюция лейтенанта , который интересуется доминировать животных тем или святым фактам , вдвое , красива быть на арест тоньше той , какая велика , чтобы выделять всех любому и тому же , по странной и той же формулировке , старшему и тому же саду . <eos>	-7.42949	-4.79156	-5.00568	-5.11665	-6.6755	-5.1426	-5.87073	-9.32639	-7.77166	-5.17028	-5.8788	-6.4431	-5.24742	-6.40311	-6.01367	-6.21452	-6.53092	-5.2255	-5.91239	-6.87502	-5.75733	-4.46215	-4.903	-4.79725	-4.95084	-5.36891	-4.27094	-6.75868	-5.24878	-6.4547	-5.90796	-8.09116	-7.15706	-5.99312	-6.35063	-6.63989	-9.86734	-9.19917	-9.23238	-7.79885	-7.21762	-5.63893	-6.17975	-9.92304	-7.48838	-5.73175	-6.44664	-8.50682	-6.80645	-5.49344	-5.83616	-6.91751	-6.78361	-8.96268	-7.43844	-9.09551	-5.98041	-7.36578	-3.83347	-8.03734	-7.43865	-7.21432	-7.62058	-6.61723	-5.86151	-5.8121	-5.96973	-6.49086
L__ADJ_DET_NOUN	33	8	sing	работам	wrong	generated	Не будем поблизости добавлять о тех прибалтийских мастерских , которые понравится выяснить на этом опыте , угрожая в юге , что эволюция лейтенанта , который интересуется доминировать животных тем или святым фактам , вдвое , красива быть на арест тоньше той , какая велика , чтобы выделять всех любому и тому же , по странной и той же	0	True	657	4	58	Не будем поблизости добавлять о тех прибалтийских мастерских , которые понравится выяснить на этом опыте , угрожая в юге , что эволюция лейтенанта , который интересуется доминировать животных тем или святым фактам , вдвое , красива быть на арест тоньше той , какая велика , чтобы выделять всех любому и тому же , по странной и той же формулировке , старшему и тому же саду . <eos>	-10.5733	-10.4439	-11.1725	-8.7418	-13.1797	-10.3262	-13.8874	-11.8857	-17.4172	-13.1204	-11.9818	-9.78125	-12.4306	-12.6538	-11.1884	-15.6096	-10.7876	-10.731	-11.5771	-14.445	-11.0467	-11.0828	-10.0912	-10.9831	-10.0064	-14.5583	-10.664	-11.3327	-11.3702	-10.5287	-14.2484	-13.5314	-9.5859	-13.5957	-12.7144	-11.5688	-14.8959	-8.95958	-14.499	-13.5407	-12.3614	-10.3989	-10.8282	-14.9144	-12.0646	-10.9369	-12.3805	-14.0715	-10.9201	-11.195	-12.2579	-12.9707	-13.385	-10.6503	-13.7988	-12.7892	-11.6786	-9.98932	-13.2819	-9.22722	-15.2575	-11.3669	-13.0085	-14.1622	-12.7466	-10.5391	-11.9888	-12.6731
R__VERB_NOUN_CCONJ_PART_VERB	0	2	sing	возникает	correct	generated	Премия отражает молодых философов и не	0	False	2056	5	6	Премия отражает молодых философов и не дополняет тяжелые документы . <eos>	-7.25901	-10.6125	-13.3304	-9.46007	-10.5504	-10.2725	-9.87461	-10.5012	-10.3912	-9.49428	-9.35529	-10.1905	-8.77689	-9.74178	-8.80769	-9.8891	-9.02604	-9.17377	-8.90328	-8.22179	-9.11543	-9.32757	-8.55005	-9.82045	-8.0235	-12.0125	-8.72747	-9.78165	-7.84393	-9.58055	-9.77327	-11.2748	-8.87428	-9.63734	-9.35776	-12.0357	-9.68757	-7.70907	-11.4112	-8.94526	-9.65107	-10.6602	-13.9023	-10.9584	-9.45036	-10.0466	-11.6059	-10.2929	-9.80301	-11.4158	-9.64254	-9.18832	-12.0692	-8.46474	-10.4131	-11.8083	-7.87957	-7.75173	-10.3226	-10.9566	-10.6439	-10.2369	-11.1346	-8.25496	-9.79468	-10.3313	-9.66547	-8.37272
R__VERB_NOUN_CCONJ_PART_VERB	0	2	sing	возникают	wrong	generated	Премия отражает молодых философов и не	0	False	1131	5	6	Премия отражает молодых философов и не дополняет тяжелые документы . <eos>	-10.7169	-11.2897	-14.526	-12.8682	-13.2827	-11.099	-13.8592	-10.2524	-12.9749	-13.2411	-11.9389	-11.6105	-10.9722	-13.417	-10.6747	-13.0666	-10.3929	-12.2887	-12.6952	-12.2194	-12.6135	-14.143	-11.934	-13.2287	-10.0124	-14.2207	-11.6063	-12.8172	-11.2342	-11.5801	-12.1219	-14.1641	-10.578	-11.3827	-9.3664	-14.5305	-13.1148	-11.6402	-13.5577	-12.3803	-11.7843	-12.9872	-14.3739	-14.1167	-12.0064	-12.195	-14.3156	-11.5798	-13.3105	-13.0863	-11.7106	-11.3569	-15.1483	-14.3787	-12.9599	-12.0227	-10.7383	-11.748	-12.0657	-12.8615	-13.9211	-12.6463	-14.4338	-11.811	-11.7907	-11.9874	-12.8709	-12.1435
L__ADJ_ADJ_NOUN	11	7	sing	перевод	correct	generated	Вечный не медленнее искусственный	0	False	2721	4	4	Вечный не медленнее искусственный циклон - возобновление . <eos>	-10.243	-11.3002	-14.823	-13.4705	-12.4515	-10.9198	-7.33639	-11.4056	-11.083	-9.60758	-10.452	-8.92255	-9.38972	-10.6688	-13.347	-13.0129	-11.034	-10.5311	-9.75745	-12.6996	-12.4989	-12.561	-10.5712	-10.4546	-12.1042	-6.62824	-11.9588	-10.7677	-8.44794	-10.078	-11.797	-10.1527	-11.1966	-10.9867	-10.7726	-8.96467	-12.6875	-11.483	-13.8774	-12.727	-14.6192	-10.5208	-12.6933	-9.01823	-12.0601	-11.4686	-12.7473	-12.5079	-10.7739	-12.1931	-10.2751	-11.6171	-15.0435	-10.1511	-15.1839	-14.3817	-14.5979	-11.0242	-11.45	-16.071	-10.2749	-11.5478	-13.1858	-10.7823	-11.2492	-10.7374	-11.2203	-11.4492
L__ADJ_ADJ_NOUN	11	7	sing	переводы	wrong	generated	Вечный не медленнее искусственный	0	False	1019	4	4	Вечный не медленнее искусственный циклон - возобновление . <eos>	-20.3945	-14.7152	-17.2749	-18.9942	-17.8	-16.1308	-16.0667	-17.132	-14.2465	-16.5446	-16.9639	-15.2659	-15.7192	-17.6307	-17.1884	-20.2618	-16.955	-15.8258	-16.934	-18.0306	-21.2431	-18.3	-14.3251	-16.0153	-16.1412	-16.4897	-18.5268	-17.8949	-17.7911	-17.0801	-20.2715	-17.9045	-15.8685	-18.6524	-18.802	-16.4895	-19.4828	-16.6605	-22.4451	-16.4546	-18.2746	-15.9398	-20.2193	-17.7325	-20.9767	-17.4495	-19.7453	-18.1299	-17.4368	-18.1832	-18.0733	-16.3694	-21.6532	-14.992	-19.8954	-18.5497	-20.3795	-16.048	-19.7104	-21.8611	-17.2574	-16.2968	-18.9622	-17.0999	-18.4753	-17.3082	-18.6091	-17.2001
